Name,Team,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,xFIP-,ERA,FIP,E-F,xFIP,SIERA,NameASCII,PlayerId,MLBAMID
"Jered Weaver","LAA",5.207865168539326,2.5786516853932584,2.01960784,1.8707865168539326,0.13428944,0.06649283,0.06779661,0.29353932584269665,1.4606741573033708,0.3006993006993007,0.74458058,124.26787419104546,134.13835117772103,133.05778755181154,5.056179775280899,5.618470495202568,-0.5622907199216689,5.6391998060968485,5.440028761804905,"Jered Weaver",4235,450308
"James Shields","- - -",6.688072926367458,4.06238503675653,1.64634146,1.98165123744221,0.16423358,0.09975669,0.06447689,0.28415300546448086,1.5963301634951135,0.3016157989228007,0.72727273,141.95833551008764,143.09052457284423,123.8756208820201,5.84587115045452,6.0089455035928765,-0.16307435313835672,5.209460246042822,5.123177239526879,"James Shields",7059,448306
"Martín Pérez","TEX",4.666107263088681,3.4429529319877643,1.35526316,0.8154362207339442,0.12046784,0.08888889,0.03157895,0.2645161290322581,1.4144294939891253,0.28593272171253825,0.67359507,97.06571961706305,102.13006864123723,112.35640856822924,4.394295189510699,4.4955536368967035,-0.10125844738600431,4.768115354122524,5.112073803818378,"Martin Perez",6902,527048
"Héctor Santiago","- - -",7.120879717890118,3.9065937341202734,1.82278481,1.631868268683152,0.18343949,0.10063694,0.08280255,0.24108416547788872,1.3626374768802079,0.2595419847328244,0.73984526,113.0017167804569,125.29827104026226,128.71142671036858,4.69780259166362,5.305901223221735,-0.6080986315581152,5.456311151449562,5.066049308878806,"Hector Santiago",4026,502327
"Doug Fister","HOU",5.7393712104404635,3.094269696063554,1.85483871,1.1977818178310533,0.14762516,0.07958922,0.06803594,0.2746478873239437,1.425138551771207,0.29947460595446584,0.72048611,114.96196066777141,113.51525662696602,115.34744904206342,4.641404544095331,4.749148092811417,-0.10774354871608605,4.893974064020506,4.971590356120194,"Doug Fister",9425,450729
"Jimmy Nelson","MIL",7.026022504105196,4.315985252521763,1.62790698,1.2546468757330707,0.17348203,0.10656753,0.0669145,0.26420454545454547,1.5167286675528677,0.2987012987012987,0.71259843,109.30870298612622,121.7875598731356,118.55031920508412,4.6171005026977,5.120538133996382,-0.5034376312986817,4.905761149066465,4.9248109162101015,"Jimmy Nelson",10547,519076
"Brandon Finnegan","CIN",7.587209975416492,4.39534922713783,1.72619048,1.5174419950832985,0.19754768,0.11444142,0.08310627,0.23219814241486067,1.3604652369712331,0.2563559322033898,0.77001013,93.65351366594793,122.22090402146712,117.78999610887959,3.9767445388389886,5.187258238299867,-1.2105136994608783,4.874040448261866,4.922295705163094,"Brandon Finnegan",16208,605232
"Tom Koehler","MIA",7.488679029682691,4.2283017650589345,1.77108434,1.1207546847144163,0.18992248,0.10723514,0.08268734,0.2565597667638484,1.466037693641585,0.2978723404255319,0.73327616,109.61863648664047,114.03618961607322,113.44176323018884,4.330188554578426,4.59561694489802,-0.26542839031959353,4.692632051144642,4.854601320968907,"Tom Koehler",6570,543408
"R.A. Dickey","TOR",6.6836937307597415,3.3418468653798707,2,1.485265273502165,0.17307692,0.08653846,0.08653846,0.2564491654021244,1.3673870771924692,0.27920792079207923,0.70925553,106.12024783635869,118.09746924897229,112.07710012708134,4.455795820506495,5.0267176139826635,-0.5709217934761686,4.756362453961521,4.8050806018754235,"R.A. Dickey",1245,285079
"Edinson Volquez","KCR",6.6073940111942555,3.612675862235708,1.82894737,1.0933098004134378,0.16295428,0.0890973,0.07385698,0.2818181818181818,1.5475351281214362,0.3190789473684211,0.65720687,125.85818039699363,109.70893967628761,107.8118057355586,5.371478584639934,4.57261664425185,0.7988619403880843,4.576884959708828,4.722053832039017,"Edinson Volquez",3990,450172
"Yordano Ventura","KCR",6.967742507093082,3.7741938580087524,1.84615385,1.112903317105145,0.17647059,0.09558824,0.08088235,0.2602739726027397,1.4408603332569025,0.2966252220248668,0.73831009,104.3049761748393,110.19742738543292,108.08040008796661,4.45161326842058,4.5927970606269986,-0.14118379220641852,4.588187026322664,4.707190119896642,"Yordano Ventura",11855,570649
"Dan Straily","CIN",7.620208578129802,3.4337976926140463,2.21917808,1.4581880612470608,0.20454545,0.09217172,0.11237374,0.2175141242937853,1.1864110749214438,0.23883495145631067,0.81192189,88.62131984868579,114.95574324500652,121.19753542672015,3.7630659645085442,4.876525430415695,-1.1134594659071508,5.016203083752884,4.670746746724877,"Dan Straily",9460,573185
"Chris Tillman","BAL",7.3255807454680735,3.4534880657206632,2.12121212,0.9941859583135243,0.1958042,0.09230769,0.1034965,0.24143302180685358,1.2848836069432097,0.2815734989648033,0.76961271,89.10876059984636,96.35292593232064,107.04605755650563,3.7674415262407237,4.227955635745448,-0.46051410950472427,4.5446633703437085,4.613066305378438,"Chris Tillman",5279,501957
"Kendall Graveman","OAK",5.225806451612903,2.274193548387097,2.29787234,1.064516129032258,0.13740458,0.05979644,0.07760814,0.2677595628415301,1.3064516129032258,0.28903654485049834,0.74361314,100.13959487687939,105.86908226901413,103.09862541542806,4.112903225806452,4.393872210800007,-0.2809689849935548,4.378561065466173,4.566755018768218,"Kendall Graveman",15514,608665
"Hisashi Iwakuma","SEA",6.648241206030151,2.080402010050251,3.19565217,1.2663316582914572,0.17583732,0.05502392,0.1208134,0.27770700636942675,1.3266331658291457,0.3114754098360656,0.75718016,102.88988224865152,102.19263478724329,103.92426921856537,4.115577889447236,4.267163397918395,-0.15158550847115926,4.413302977121056,4.433921284377246,"Hisashi Iwakuma",13048,547874
"Ricky Nolasco","- - -",6.5564922427586305,2.0033726297318037,3.27272727,1.183811099386975,0.17625459,0.05385557,0.12239902,0.2630208333333333,1.2445193608939993,0.29431438127090304,0.68499534,104.31796147916661,96.83573110139162,103.92708050179843,4.416526024636022,4.143187675916668,0.2733383487193546,4.413421271903078,4.393312675031076,"Ricky Nolasco",3830,445060
"Matt Moore","- - -",8.077309888655734,3.267226471815802,2.47222222,1.1344536360471535,0.2124105,0.08591885,0.12649165,0.24210526315789474,1.2907561370136502,0.28545780969479356,0.74449339,100.2229002293041,102.99641715763703,108.26311130909873,4.084033089769752,4.170089663365561,-0.08605657359580832,4.555349008901836,4.391633891962078,"Matt Moore",1890,519043
"Chad Bettis","COL",6.67741880704664,2.8548384754764617,2.33898305,1.0645160417030874,0.16953317,0.07248157,0.0970516,0.2727272727272727,1.4139783786258182,0.30952380952380953,0.68143813,99.36940115860486,96.86109882965332,100.24518917417711,4.790322187663894,4.264839860995756,0.5254823266681381,4.142070613032189,4.389397943951407,"Chad Bettis",10587,518452
"Francisco Liriano","- - -",9.276073619631902,4.693251533742331,1.97647059,1.4355828220858895,0.22982216,0.11627907,0.11354309,0.24646781789638933,1.4846625766871167,0.29571106094808125,0.71295433,114.37072935961965,117.92573708981453,101.44406950475248,4.693251533742331,4.888891671186576,-0.19564013744424447,4.22541254890477,4.3755705359783015,"Francisco Liriano",3201,434538
"Bartolo Colon","NYM",6.010434567035762,1.5026086417589406,4,1.1269564813192054,0.16182048,0.04045512,0.12136536,0.26455026455026454,1.2104347391947021,0.2913907284768212,0.76464747,87.60195497007673,98.17592446594205,101.03360269958299,3.427825964012583,3.986560352715203,-0.5587343887026202,4.174963247327453,4.369840889143235,"Bartolo Colon",375,112526
"CC Sabathia","NYY",7.614099323325155,3.256029315895625,2.33846154,1.1020406915339038,0.19791667,0.08463542,0.11328125,0.2478386167146974,1.3191093125936122,0.28846153846153844,0.75743494,91.69270330295525,96.68512765809567,101.52862993112032,3.90723517907475,4.281996246847646,-0.37476106777289564,4.312497898508311,4.351449393795907,"CC Sabathia",404,282332
"Marco Estrada","TOR",8.4375,3.3238636363636362,2.53846154,1.1761363636363635,0.22821577,0.08990318,0.13831259,0.2018348623853211,1.1193181818181819,0.23390557939914164,0.75829384,82.8155190402883,97.25189853330522,109.3892454052798,3.477272727272727,4.146560382843018,-0.6692876555702907,4.643261367353526,4.346233776771829,"Marco Estrada",1118,462136
"Tanner Roark","WSN",7.371429048460388,3.1285716310326066,2.35616438,0.7285714757199221,0.20116959,0.08538012,0.11578947,0.22496749024707413,1.1714286472359532,0.2689655172413793,0.79506803,66.62587419051724,91.65079989218509,100.97757703122281,2.828571611618521,3.789417567301773,-0.960845955683252,4.17262585487903,4.31756405247679,"Tanner Roark",8753,543699
"Adam Wainwright","STL",7.2936239743425,2.672818723516817,2.72881356,0.9966442697859318,0.19008264,0.06965762,0.12042503,0.280970625798212,1.4043623801529037,0.33,0.69510269,113.31373199360672,96.30581338984379,98.27769175641113,4.620805250825684,3.9317952620682974,0.6890099887573862,4.059986565823413,4.310222470567682,"Adam Wainwright",2233,425794
"Ervin Santana","MIN",7.395221417956792,2.6305150010181877,2.81132075,0.9430148116857654,0.19919786,0.07085561,0.12834225,0.24312590448625182,1.2187501367400828,0.28489483747609945,0.74092742,78.5338135581348,88.04905190824087,99.08729747087142,3.3750003786648444,3.8083251629733796,-0.43332478430853527,4.209770116464922,4.289929933012163,"Ervin Santana",3200,429722
"Jason Hammel","CHC",7.77599976269532,2.861999912658694,2.71698113,1.3499999588012708,0.20809249,0.0765896,0.13150289,0.23492063492063492,1.2059999631958018,0.2668112798264642,0.76,92.1835121846836,108.38354843330848,105.07098039262334,3.833999882995609,4.484560342010499,-0.6505604590148901,4.343402757419151,4.279265768887965,"Jason Hammel",4538,434628
"J.A. Happ","TOR",7.523076923076923,2.769230769230769,2.71666667,1.0153846153846153,0.20477387,0.07537688,0.12939699,0.23013698630136986,1.1692307692307693,0.26788990825688075,0.79724409,75.84552513011019,92.75802712271293,98.41249755735859,3.1846153846153844,3.956816793099428,-0.7722014084840434,4.181375500177726,4.278042315911604,"J.A. Happ",7410,457918
"Ian Kennedy","KCR",8.46337352347813,3.0357752855954163,2.78787879,1.5178876427977082,0.22493888,0.0806846,0.14425428,0.23410013531799728,1.2214651401638124,0.2681992337164751,0.83090379,86.21905778347352,112.0555231362857,110.10225998934115,3.6797276189035353,4.669558758444759,-0.9898311395412236,4.673264002380852,4.271504140545211,"Ian Kennedy",6986,453178
"Mike Fiers","HOU",7.15019805969709,2.241106854531924,3.19047619,1.3873518623292862,0.18508287,0.05801105,0.12707182,0.277037037037037,1.3577075917666948,0.312621359223301,0.73647295,111.01899677792022,105.89684291213733,96.90190186277594,4.482213709063848,4.433121725259492,0.049091983804355976,4.1178117915081796,4.259362067240247,"Mike Fiers",7754,571666
"Josh Tomlin","CLE",6.103447740625163,1.03448266790257,5.9,1.8620688022246261,0.16275862,0.02758621,0.13517241,0.26638176638176636,1.1896550680879554,0.2755474452554745,0.70802005,100.40239719593323,114.17227392490449,97.19134280902468,4.3965513385859225,4.876445288613427,-0.47989395002750435,4.129991053007714,4.236507166421886,"Josh Tomlin",9388,458708
"Trevor Bauer","CLE",7.957894017861555,3.3157891741089816,2.4,0.947368335459709,0.20715166,0.08631319,0.12083847,0.24453551912568305,1.3105261973859308,0.2922794117647059,0.70434783,97.35613225483458,93.33764307402795,97.27032840440415,4.26315750956869,3.9939287273375355,0.26922878223115454,4.133314654016109,4.224840112602925,"Trevor Bauer",12703,545333
"Jake Odorizzi","TBR",7.960923407683746,2.589697975993508,3.07407407,1.3907637278483653,0.21474774,0.0698577,0.14489004,0.23776223776223776,1.1936056514867197,0.27115384615384613,0.78975454,90.18769350933987,104.8052817214622,104.64411176750403,3.692717484287039,4.313523051037623,-0.6208055667505841,4.44359292315544,4.212258826791038,"Jake Odorizzi",6397,543606
"Wade Miley","- - -",7.427710843373494,2.6566265060240966,2.79591837,1.355421686746988,0.19268636,0.06891702,0.12376934,0.2850609756097561,1.4216867469879517,0.32793522267206476,0.68599034,131.48363866541786,105.13238475424446,94.93695774765918,5.367469879518072,4.447765202120126,0.919704677397946,4.035129750421248,4.211871614428687,"Wade Miley",8779,489119
"Drew Smyly","TBR",8.572242848661425,2.515208979547364,3.40816327,1.6425854560309316,0.22628726,0.06639566,0.1598916,0.25327510917030566,1.271863044079506,0.29098360655737704,0.67702553,119.09754180583646,109.05668055158162,106.17822385803244,4.876425572591828,4.486864487590479,0.38956108500134956,4.5081461681689685,4.156112059506636,"Drew Smyly",11760,592767
"Jeremy Hellickson","PHI",7.333333925385161,2.1428573158593003,3.42222222,1.1428572351249602,0.19948187,0.05829016,0.14119171,0.23994452149791956,1.1534392465613024,0.27440147329650094,0.72478992,89.68880602256377,94.51837657632598,96.64942851363182,3.7142860141561207,3.9772482805958824,-0.2629622664397617,3.9920553778677137,4.150709245008985,"Jeremy Hellickson",4371,476451
"Jeff Samardzija","SFG",7.3918029088853725,2.390163814849162,3.09259259,1.06229502882185,0.20144753,0.06513872,0.13630881,0.2454780361757106,1.199999939965423,0.2847341337907376,0.74266793,94.26162673087352,98.66341492363026,95.9266274364713,3.806557186611629,3.8498390361834094,-0.043281849571780384,3.9619000967453806,4.1252819562602925,"Jeff Samardzija",3254,502188
"Zach Davies","MIL",7.4387764367895555,2.0938778118370602,3.55263158,1.1020409535984526,0.19794721,0.05571848,0.14222874,0.2601880877742947,1.2489797474115796,0.3022774327122153,0.71978022,93.92596109575737,92.83061941891982,95.4848462523971,3.9673474329544294,3.8934992513930795,0.07384818156134987,3.943468973409691,4.057401922858427,"Zach Davies",13183,605200
"Jerad Eickhoff","PHI",7.616553661420994,1.9155404417945014,3.97619048,1.3682431727103583,0.20591862,0.05178792,0.1541307,0.2457293035479632,1.1604729131506373,0.2783687943262411,0.76410256,88.10385704724101,99.53510279505156,100.36364394416091,3.6486484605609553,4.190479247947958,-0.5418307873870027,4.147012549343594,4.0491338465277975,"Jerad Eickhoff",12664,595191
"Collin McHugh","HOU",8.626353553018575,2.631768880581938,3.27777778,1.2184115187879343,0.22236181,0.0678392,0.15452261,0.27951153324287653,1.4079421994882797,0.3383177570093458,0.75217391,107.43572850390287,94.20217173160714,96.2692525691575,4.337545006885047,3.9480044040901925,0.38954060279485425,4.091190813086374,4.016147072284571,"Collin McHugh",7531,543521
"Jose Quintana","CHW",7.8317301946984665,2.1634613797509576,3.62,0.9519230070904213,0.21624851,0.05973716,0.15651135,0.24521072796934865,1.163461453110515,0.29310344827586204,0.78996283,77.21632874001338,83.47040279337075,94.92911190751713,3.201922842031417,3.560021890973201,-0.3580990489417837,4.03479960867727,4.0099654746080855,"Jose Quintana",11423,500779
"Aaron Sanchez","TOR",7.54687440022831,2.95312476530673,2.55555556,0.70312494412065,0.20379747,0.07974684,0.12405063,0.22299168975069253,1.1666665739483377,0.2673992673992674,0.76923077,71.44867741535136,83.06621838902018,88.07711923737108,2.99999976158144,3.5476020176377587,-0.5476022560563187,3.74647754642529,4.005031156841671,"Aaron Sanchez",11490,592717
"Cole Hamels","TEX",8.97009944041054,3.4534882845580577,2.5974026,1.0764119328492647,0.23584906,0.09080189,0.14504717,0.24246395806028834,1.3056478074375342,0.2987012987012987,0.79103215,73.31209540506431,90.2838964496622,90.57599779133048,3.3189367929518996,3.9787862753699956,-0.659849482418096,3.8516267858770403,3.9918079224344982,"Cole Hamels",4972,430935
"Carlos Martinez","STL",8.017065055171852,3.225256056678331,2.48571429,0.6911262978596423,0.21508035,0.08652658,0.12855377,0.23214285714285715,1.223549519914478,0.2857142857142857,0.79475983,74.57185959780324,88.4382310016598,92.31732704537244,3.040955710582426,3.6073112480827794,-0.5663555375003533,3.8113199836441334,3.9719022601037213,"Carlos Martinez",11682,593372
"Gio González","WSN",8.678571677489652,2.994360988139704,2.89830508,0.9642857419432946,0.22352941,0.07712418,0.14640523,0.2568149210903874,1.3421053016520708,0.3155818540433925,0.67604356,107.58962549800388,90.9760152067585,91.95066171399633,4.567669303941922,3.7612220546080413,0.8064472493338806,3.796022695780512,3.961065012529906,"Gio Gonzalez",7448,461829
"Jake Arrieta","CHC",8.665540763894693,3.4662163055578774,2.5,0.7297297485385005,0.23899371,0.09559748,0.14339623,0.1935483870967742,1.0844594874113826,0.2406311637080868,0.74898785,74.56793849242496,85.31619627156066,89.24026155505447,3.1013514312886272,3.5215603925086363,-0.42020896122000906,3.6829447254653713,3.944488120234935,"Jake Arrieta",4153,453562
"Julio Teheran","ATL",7.99468085106383,1.9627659574468086,4.07317073,1.053191489361702,0.22031662,0.05408971,0.16622691,0.22175141242937854,1.053191489361702,0.26011560693641617,0.77752554,77.28955776631389,91.90592105818016,99.85528533571598,3.2074468085106385,3.6891135743323793,-0.48166676582174084,4.125803814004076,3.933691092767757,"Julio Teheran",6797,527054
"Jaime García","STL",7.8640774369003905,2.9883494260221486,2.63157895,1.363106755729401,0.20242915,0.07692308,0.12550607,0.26440177252584934,1.3747572408211053,0.30538922155688625,0.72120039,114.42249334981548,109.7521839582343,91.30439290720595,4.666019279227565,4.486366168389011,0.1796531108385544,3.769060343115077,3.9294378006779844,"Jaime Garcia",8137,448802
"Mike Leake","STL",6.367924894969143,1.528301974792594,4.16666667,1.0188679831950629,0.1651255,0.03963012,0.12549538,0.28194444444444444,1.3188680004691646,0.3182608695652174,0.65566038,114.93191027568399,93.87318789542189,90.96980726840124,4.686792722697289,3.8314660826574767,0.8553266400398125,3.7551014209213136,3.9226062668989607,"Mike Leake",10130,502190
"Carlos Rodón","CHW",9.163635516206174,2.94545427306627,3.11111111,1.2545453385282261,0.23496503,0.07552448,0.15944056,0.2687022900763359,1.3939392650313625,0.3297413793103448,0.75564279,97.33937012648205,94.21824232603453,91.41416384053674,4.036363263090815,4.013226969362517,0.02313629372829773,3.886895615756216,3.914986326286562,"Carlos Rodon",16137,607074
"John Lackey","CHC",8.601769446893503,2.5327432260297535,3.39622642,1.0991149848808364,0.24064171,0.07085561,0.1697861,0.21282798833819241,1.0566371110690167,0.2546583850931677,0.76222981,80.42933692275783,92.23201322540324,91.97121898363203,3.3451325626808064,3.8102771611527015,-0.46514459847189515,3.7968803456437463,3.8334073916195845,"John Lackey",1507,407793
"Kevin Gausman","BAL",8.71614075510621,2.354359859137884,3.70212766,1.4025973628906543,0.22985469,0.06208719,0.1677675,0.25957446808510637,1.2801483867652799,0.3081510934393638,0.81205312,85.30635110746651,93.4982833205451,88.52079172070508,3.6066789331473967,4.103888741641401,-0.4972098084940044,3.765146650657795,3.812683181182721,"Kevin Gausman",14107,592332
"Drew Pomeranz","- - -",9.808593354912789,3.427734236931889,2.86153846,1.1601562032692545,0.26458037,0.09246088,0.17211949,0.2150706436420722,1.1835937023251992,0.2680652680652681,0.80139373,78.41063265742402,92.0261317216202,88.7528432229872,3.322265491180138,3.8028103564094655,-0.4805448652293274,3.708048569169488,3.799345536251696,"Drew Pomeranz",11426,519141
"Masahiro Tanaka","NYY",7.437395469973875,1.6227044661761183,4.58333333,0.99165272932985,0.20496894,0.0447205,0.16024845,0.23368146214099217,1.076794630332918,0.2711571675302245,0.76388889,71.93016686807516,79.13764408753389,84.94525751441303,3.0651084361104455,3.512169722444427,-0.44706128633398157,3.6146932795527364,3.7873965158041543,"Masahiro Tanaka",15764,547888
"Rick Porcello","BOS",7.62780269058296,1.2914798206278026,5.90625,0.9282511210762332,0.21235955,0.03595506,0.17640449,0.22840236686390533,1.0089686098654709,0.2685624012638231,0.74344023,71.44338337461114,80.85007380525605,91.58926087709699,3.1479820627802693,3.3976814590762014,-0.24969939629593219,3.894263448896964,3.7794842586727935,"Rick Porcello",2717,519144
"Dallas Keuchel","HOU",7.71428641494446,2.5714288049814864,3,1.071428668742286,0.20542083,0.06847361,0.13694722,0.25806451612903225,1.2857144024907432,0.30390143737166325,0.68421053,112.78645117922947,92.38804418996472,83.04362371684826,4.5535718421547156,3.8727509249905667,0.6808209171641488,3.5346752461781827,3.7698863885936564,"Dallas Keuchel",9434,572971
"Iván Nova","- - -",7.055556220118791,1.555555702073434,4.53571429,1.2777778981317496,0.18567251,0.04093567,0.14473684,0.2704791344667697,1.2530865377813776,0.3058350100603622,0.72858732,99.03978426611485,94.9356642634354,88.07181415911393,4.16666705912527,4.109523436507525,0.05714362261774575,3.7032524387458103,3.7597439983324707,"Ivan Nova",1994,467100
"Jon Gray","COL",9.910715185866145,3.1607145727897437,3.13559322,0.9642858018680575,0.25983146,0.08286517,0.17696629,0.23868954758190328,1.2619048765186924,0.3082191780821918,0.6639839,95.56957766356712,82.01253092407318,87.49066547040667,4.60714327559183,3.6048937578049953,1.0022495177868347,3.6099515279588714,3.7166872349214106,"Jon Gray",14916,592351
"Kyle Hendricks","CHC",8.05263222564956,2.0842106936975333,3.86363636,0.7105263728514318,0.22818792,0.0590604,0.16912752,0.2049062049062049,0.9789474470397506,0.25,0.8150289,51.25103172782023,77.72037147728172,87.00086025666286,2.1315791185542956,3.2044551243346153,-1.0728760057803197,3.589516840764363,3.7013854411663565,"Kyle Hendricks",12049,543294
"Kenta Maeda","LAD",9.170778519677324,2.5616699775634983,3.58,1.0246679910253993,0.25,0.0698324,0.1801676,0.22796352583586627,1.1385199900282215,0.28322440087145967,0.75555556,87.42533284749476,88.33660736814939,89.6853104346228,3.483871169486358,3.579197979053742,-0.09532680956738382,3.7015121771483224,3.6905143895648704,"Kenta Maeda",18498,628317
"Marcus Stroman","TOR",7.323528863979499,2.382352762981283,3.07407407,0.9264705189371656,0.19415205,0.06315789,0.13099415,0.26223337515683814,1.2892155898437807,0.3081967213114754,0.68602694,104.02086907628126,86.91920830164112,80.0561987420888,4.367646732132352,3.710285830873568,0.6573609012587838,3.408968671315873,3.617460065915827,"Marcus Stroman",13431,573186
"Jon Lester","CHC",8.748354384938853,2.3092102945016264,3.78846154,0.932565695856426,0.24748744,0.06532663,0.1821608,0.2086720867208672,1.0164472663831945,0.25576923076923075,0.84884995,58.72512991005281,82.59777268030724,84.24645769626657,2.4424339653382585,3.408073514485296,-0.9656395491470375,3.474603089031839,3.61139134278312,"Jon Lester",4930,452657
"David Price","BOS",8.921739130434782,1.9565217391304348,4.56,1.173913043478261,0.23974763,0.05257624,0.1871714,0.2539149888143177,1.2043478260869565,0.30974842767295596,0.73553719,90.58256400439826,85.79641338429916,82.57833961486189,3.991304347826087,3.6030821219734523,0.38822222585263466,3.5150967559088833,3.596240472344003,"David Price",3184,456034
"Robbie Ray","ARI",11.254301446550624,3.6653917555279554,3.07042254,1.2390056638404356,0.28092784,0.09149485,0.18943299,0.2646638054363376,1.46845115714422,0.3522975929978118,0.68739054,111.81086227615017,89.96988773943326,83.69365144003491,4.904397419368391,3.7603270774306408,1.1440703419377503,3.451539996585522,3.5898249765938495,"Robbie Ray",11486,592662
"Johnny Cueto","SFG",8.112291162695387,1.8437025369762243,4.4,0.6145675123254082,0.22474461,0.05107832,0.17366629,0.23550724637681159,1.0925644663562812,0.2926829268292683,0.77973568,68.99058442803792,75.97647748724583,82.87342949411368,2.786039389208517,2.9553616012306687,-0.16932221202215159,3.4173203140981516,3.588880961599126,"Johnny Cueto",6893,456501
"Danny Duffy","KCR",9.417439636503374,2.103896089006073,4.47619048,1.3525046286467612,0.25718194,0.05745554,0.1997264,0.23900293255131966,1.1410018472122883,0.291220556745182,0.80941447,82.16003884661164,91.62652859596454,89.13454164219878,3.5064934816767885,3.8255956285010626,-0.31910214682427407,3.7909723705017537,3.5308869901287703,"Danny Duffy",3542,518633
"Corey Kluber","CLE",9.502325581395349,2.386046511627907,3.98245614,0.9209302325581395,0.26395349,0.06627907,0.19767442,0.2135678391959799,1.0558139534883721,0.27056672760511885,0.7480315,71.69638294436955,75.9681328683684,82.2336501560763,3.13953488372093,3.258188289819762,-0.11865340609883201,3.500592715934266,3.501632832972706,"Corey Kluber",2429,446372
"Chris Archer","TBR",10.415563966416514,2.9950334152356497,3.47761194,1.3410597381652163,0.27411765,0.07882353,0.19529412,0.23461538461538461,1.2417219797826078,0.29593810444874274,0.72511848,98.25860100969375,92.50787560058711,79.97411578315992,4.023179214495649,3.8121233640064958,0.21105585048915287,3.4055147376744617,3.5011700765293723,"Chris Archer",6345,502042
"Chris Sale","CHW",9.251471003430131,1.786764786070197,5.17777778,1.0720588716421182,0.25689085,0.04961411,0.20727674,0.22485207100591717,1.0367647524111019,0.27863247863247864,0.76563959,80.4326622772468,81.0935205264895,84.10452471164172,3.3352942673310344,3.4597956910182868,-0.12450142368725237,3.579316444350613,3.432276699390531,"Chris Sale",10603,519242
"Justin Verlander","DET",10.040995383289268,2.2532942395570403,4.45614035,1.1859443366089686,0.28128461,0.06312292,0.21816168,0.20405727923627684,1.0014641064697958,0.2545126353790614,0.79896907,72.12781359336331,80.86273190050723,88.96012133278806,3.0439237972963524,3.4847741380981683,-0.44085034080181584,3.7836330130726323,3.4177007426217885,"Justin Verlander",8700,434378
"Michael Pineda","NYY",10.605312785912275,2.7153699403543508,3.90566038,1.3833016677276881,0.27380952,0.07010582,0.2037037,0.26398852223816355,1.3491460709936711,0.3390928725701944,0.70662768,113.01763482471058,85.59627683220289,77.58510028718665,4.815939139496396,3.7955167207893403,1.0204224187070556,3.3049883787435683,3.400372672743319,"Michael Pineda",5372,501381
"Madison Bumgarner","SFG",9.966176246953262,2.1441175989461203,4.64814815,1.032352918011095,0.2752193,0.05921053,0.21600877,0.20941176470588235,1.023529388797325,0.26527050610820246,0.79076621,67.84322808759772,83.28765376565897,85.76758839259975,2.739705820875598,3.2436192041944887,-0.5039133833188907,3.53806470415828,3.3590711001533307,"Madison Bumgarner",5524,518516
"Max Scherzer","WSN",11.194160833298305,2.2072993192419195,5.07142857,1.2218978374374911,0.31485588,0.06208426,0.25277162,0.19642857142857142,0.9678832332390161,0.25523809523809526,0.81699346,69.63221459641677,78.46679801472214,81.74312928908958,2.956204445413285,3.238531187811431,-0.2823267423981459,3.3701641579825137,3.045684664173281,"Max Scherzer",3137,453286
"Noah Syndergaard","NYM",10.682394460977106,2.107077806523007,5.06976744,0.5390199039942576,0.29301075,0.0577957,0.23521505,0.24034334763948498,1.1488201994221046,0.33404255319148934,0.76923077,66.37171214830023,56.7218555841262,64.9248147559093,2.5970959010632413,2.2863063946501625,0.3107895064130788,2.668503606030615,2.9529983897496654,"Noah Syndergaard",11762,592789
"José Fernández","MIA",12.488116305105914,2.714807892414329,4.6,0.6416818654797505,0.34328358,0.07462687,0.26865672,0.22041420118343194,1.1188299192980267,0.33170731707317075,0.76642336,72.4739605251288,57.61402756074515,62.386845285093074,2.8628883229096562,2.301953482980782,0.560934839928874,2.5626194488389573,2.807851034418098,"Jose Fernandez",11530,605228