Name,Team,Pos,Inn,rSZ,rCERA,rSB,rGDP,rARM,rGFP,rPM,rTS,DRS,ARM,DPR,RngR,ErrR,UZR,UZR/150,FRM,OAA,FRV,Def,NameASCII,PlayerId,MLBAMID
"Nicky Lopez","KCR","SS",1233.2,,,,0,,2,1,,3,,2.4470200538635254,-0.8492494821548462,3.6020209789276123,5.199791669845581,4.627799924383773,,25,21,25.911316081705937,"Nicky Lopez",19339,670032
"Francisco Lindor","NYM","SS",1029.1,,,,0,,-1,5,,4,,-0.14581109583377838,1.2391653060913086,-1.2277236878871918,-0.13436909019947052,-0.26521756328069246,,21,16,21.497773904560358,"Francisco Lindor",12916,596019
"Sean Murphy","OAK","C",923.1,5,0,2,,,-1,,,10,,,,,,,9.739999771118164,,9,21.347792506841728,"Sean Murphy",19352,669221
"J.T. Realmuto","PHI","C",973,1,-3,0,,,3,,,0,,,,,,,8.569999694824219,,8,20.125959276889716,"J.T. Realmuto",11739,592663
"Nick Ahmed","ARI","SS",1028,,,,-1,,1,4,,4,,-1.194612979888916,-1.2863668203353882,2.729068160057068,0.24808871746063232,0.4340057498065091,,18,14,19.315213900196976,"Nick Ahmed",12147,605113
"Andrelton Simmons","MIN","SS",1091.2,,,,0,,0,15,,15,,0.5266762971878052,1.2694414854049683,-1.9448288083076477,-0.1487107276916504,-1.1044024142825974,,16,13,18.436604098514756,"Andrelton Simmons",10847,592743
"Michael A. Taylor","KCR","CF",1186,,,,,5,2,12,,19,5.098404884338379,,7.921188831329346,0.29076267778873444,13.310357093811035,13.944063600847276,,14,20,17.93518144251095,"Michael A. Taylor",11489,572191
"Brandon Crawford","SFG","SS",1165.2,,,,-1,,0,7,,6,,-0.7794821858406067,0.9584867358207703,2.4378389716148376,2.61684387922287,3.4445697191643387,,14,9,17.36888915386986,"Brandon Crawford",5343,543063
"Carlos Correa","HOU","SS",1304.2,,,,-1,,3,18,,20,,-1.0294489860534668,3.3779540061950684,0.5046625584363937,2.8531670570373535,3.083452028157759,,11,9,16.13632946138489,"Carlos Correa",14162,621043
"Matt Chapman","OAK","3B",1314.2,,,,1,,-1,9,,10,,0.6160457134246826,0.9795680046081543,7.1213769018650055,8.716991186141968,8.844047009861319,,17,15,15.260745922515078,"Matt Chapman",16505,656305
"Martín Maldonado","HOU","C",1010.2,-2,-4,2,,,1,,,-2,,,,,,,1.3300000429153442,,2,13.175454089760198,"Martin Maldonado",6887,455117
"Will Smith","LAD","C",1004.2,8,-3,1,,,-1,,,5,,,,,,,1.7999999523162842,,5,12.448908533589195,"Will Smith",19197,669257
"Yadier Molina","STL","C",1001.1,-2,2,3,,,2,,,6,,,,,,,-1.9800000190734863,,8,11.682660850516124,"Yadier Molina",7007,425877
"Christian Vázquez","BOS","C",1051.1,0,1,0,,,3,,,5,,,,,,,-1.2300000190734863,,7,11.649618762567322,"Christian Vazquez",9774,543877
"Elvis Andrus","OAK","SS",1246.1,,,,-1,,-1,-8,,-10,,-1.4568979740142822,-1.3787978887557983,2.4430487155914307,-0.39264702796936035,-0.5420291543280411,,5,4,10.603007379041157,"Elvis Andrus",8709,462101
"Tommy Edman","STL","2B",1032.1,,,,-3,,0,9,,6,,-2.967664957046509,1.0660443305969238,3.1308838725090027,1.2292630672454834,2.0002871952014925,,12,7,10.036561437670168,"Tommy Edman",19470,669242
"Dansby Swanson","ATL","SS",1372,,,,1,,3,-11,,-7,,0.10009949654340744,0.815451443195343,0.160386323928833,1.075937680900097,1.536897923896183,,3,3,9.955253946591169,"Dansby Swanson",18314,621020
"Kyle Farmer","CIN","SS",1008.2,,,,1,,1,0,,2,,-0.24748070538043976,-4.3472089767456055,6.15561842918396,1.5609288662672043,2.075254043751356,,5,4,9.844005275315821,"Kyle Farmer",14813,571657
"Nolan Arenado","STL","3B",1312,,,,-1,,0,6,,6,,-1.5108979940414429,1.6778897047042847,5.581735551357269,5.748728394508362,4.937052109999833,,9,8,9.84117506940018,"Nolan Arenado",9777,571448
"Kevin Newman","PIT","SS",1074.1,,,,1,,-2,8,,7,,0.41896510124206543,-1.5959612131118774,7.548320472240448,6.371323347091675,7.562619911645565,,4,4,9.07308977076709,"Kevin Newman",17696,621028
"Bryan Reynolds","PIT","CF",1133.2,,,,,-1,0,-4,,-5,-4.300826072692871,,-2.213515043258667,1.1674449145793915,-5.346896171569824,-5.632782486123099,,11,10,7.936910569227486,"Bryan Reynolds",19326,668804
"José Ramírez","CLE","3B",1141,,,,1,,0,9,,10,,1.3520900011062622,3.852180004119873,0.6970117837190628,5.901281952857971,6.7034368141071425,,7,7,7.761198938002775,"Jose Ramirez",13510,608070
"J.P. Crawford","SEA","SS",1412.1,,,,3,,0,5,,8,,1.8126399517059326,-0.6877076625823975,-0.29630863666534424,0.8286232352256775,0.242162144141006,,0,3,7.6581109665744025,"J.P. Crawford",15491,641487
"Tim Anderson","CHW","SS",1048,,,,2,,-1,2,,3,,1.157101035118103,-5.6757025718688965,3.6218220740556717,-0.89677894115448,-0.5591337490895731,,2,3,7.6028968634562215,"Tim Anderson",15172,641313
"Jean Segura","PHI","2B",1080.1,,,,1,,0,4,,5,,1.4579689502716064,-3.4925479888916016,0.6571819186210632,-1.377396821975708,-1.123632874045115,,9,8,7.4909661562730205,"Jean Segura",5933,516416
"David Fletcher","LAA","2B",1211.2,,,,0,,3,8,,11,,-0.6188492178916931,-0.8770185112953186,1.0709199905395508,-0.4249482750892639,-0.3401030299158245,,8,7,7.078642471271161,"David Fletcher",17992,664058
"Kyle Seager","SEA","3B",1302.2,,,,1,,1,-5,,-3,,1.7323189973831177,2.278320074081421,-0.3051247000694275,3.7055143117904663,3.9181581072967147,,5,8,6.36119732154318,"Kyle Seager",9785,572122
"Myles Straw","- - -","CF",1338,,,,,-2,0,6,,4,0.35212524980306625,,6.827248573303223,1.4268264174461365,8.606201253831387,8.45400389341931,,9,9,6.209532396319642,"Myles Straw",17620,664702
"Marcus Semien","TOR","2B",1246.1,,,,1,,-1,11,,11,,0.9911022782325745,3.8667309284210205,1.4723864197731018,6.330220282077789,6.609071155891139,,6,4,5.759090955025447,"Marcus Semien",12533,543760
"Willson Contreras","CHC","C",935.2,-3,7,0,,,4,,,8,,,,,,,-4.539999961853027,,2,5.520068779945195,"Willson Contreras",11609,575929
"Whit Merrifield","KCR","2B",1255.2,,,,2,,2,10,,14,,2.2836930751800537,0.874840259552002,2.9953808188438416,6.1539146900177,5.028554842327581,,6,6,5.489995044611497,"Whit Merrifield",11281,593160
"Jose Iglesias","- - -","SS",992.2,,,,-2,,0,-20,,-22,,-0.5873167961835861,-1.5583643913269043,-3.9622255489230156,-6.107908055186272,-10.272471899547787,,0,0,5.424997104561927,"Jose Iglesias",10231,578428
"Cedric Mullins","BAL","CF",1264,,,,,-4,1,2,,-1,-4.843256950378418,,-0.61568284034729,-0.255542516708374,-5.714482426643372,-4.915027746365601,,11,8,5.3228905658185655,"Cedric Mullins",17929,656775
"Manny Machado","SDP","3B",1238.1,,,,0,,1,6,,6,,0.3430894911289215,-1.3455040454864502,6.1458880007267,5.143472582101822,4.258747885847773,,3,4,4.828016548926181,"Manny Machado",11493,592518
"Jose Altuve","HOU","2B",1263,,,,-1,,0,-2,,-3,,-0.4540503919124603,0.32494789361953735,-0.5890444219112396,-0.718146413564682,-0.9580546824128031,,4,4,4.414405154753927,"Jose Altuve",5417,514888
"Tyler O'Neill","STL","LF",1105,,,,,4,1,6,,11,2.815398931503296,,4.887660980224609,-1.0247946381568909,6.678264856338501,7.430435981617108,,5,7,3.380074890782204,"Tyler O'Neill",15711,641933
"Miguel Rojas","MIA","SS",1073,,,,3,,1,1,,5,,1.573348045349121,3.090826988220215,0.08890628814697266,4.753081560134888,7.2600346447674475,,-4,-1,3.170781955923962,"Miguel Rojas",7802,500743
"Amed Rosario","CLE","SS",1019.2,,,,0,,-2,-7,,-9,,1.0586589574813843,-3.066824436187744,3.699685573577881,1.6915201544761658,1.638718530790893,,-4,-3,3.0729620866320246,"Amed Rosario",15518,642708
"Isiah Kiner-Falefa","TEX","SS",1360,,,,0,,-2,12,,10,,0.3438884913921356,1.446302056312561,-0.6006398648023605,1.1895505487918854,1.0501218815560573,,-6,-4,2.9616782293328425,"Isiah Kiner-Falefa",16512,643396
"Bo Bichette","TOR","SS",1271.1,,,,0,,3,-1,,2,,0.6552268266677856,-0.07495748996734619,-5.765903949737549,-5.185634016990662,-4.955396162129954,,-6,-4,2.9396927657027625,"Bo Bichette",19612,666182
"Yoán Moncada","CHW","3B",1182.1,,,,1,,0,2,,3,,1.0953630208969116,2.0747945308685303,2.862625405192375,6.0327829122543335,5.007475560558015,,0,0,2.7988906843739114,"Yoan Moncada",17232,660162
"Starling Marte","- - -","CF",1022.2,,,,,2,-1,-5,,-4,3.5305027961730957,,-2.4822592735290527,-0.196979820728302,0.8512637615203857,0.9655025657699552,,1,4,2.686415186963337,"Starling Marte",9241,516782
"Justin Turner","LAD","3B",1173.2,,,,0,,0,-3,,-2,,-0.15763500332832336,2.4428303241729736,-4.0088353753089905,-1.7236404716968536,-5.143290493179133,,0,0,2.627177822082525,"Justin Turner",5235,457759
"Adam Frazier","- - -","2B",1159.2,,,,2,,3,2,,7,,1.7893971800804138,-1.7661945819854736,0.6521698236465454,0.6753721833229065,0.2557064235440998,,2,3,2.5307684901923766,"Adam Frazier",15223,624428
"Jeimer Candelario","DET","3B",1237.2,,,,-1,,1,-4,,-3,,-0.6174374222755432,-5.524234771728516,0.08186078071594238,-6.059812605381012,-9.22846175847465,,0,-1,2.3607472269303384,"Jeimer Candelario",13621,600869
"Trent Grisham","SDP","CF",1043.1,,,,,2,-1,7,,8,-2.1161279678344727,,0.05692005157470703,-0.39878733456134796,-2.4579949378967285,-3.11050430677729,,5,4,2.1925886418445573,"Trent Grisham",18564,663757
"Nick Solak","TEX","2B",1050.2,,,,-4,,1,-3,,-6,,-0.4888978898525238,-2.7570371627807617,2.079173266887665,-1.1667612493038177,-1.4510768864836012,,1,-1,2.1806490859896206,"Nick Solak",19294,669256
"Kolten Wong","MIL","2B",937,,,,0,,0,6,,6,,-0.9897602796554565,1.668694019317627,4.052744626998901,4.7316776514053345,5.577752446521091,,1,2,1.754249692588287,"Kolten Wong",12532,543939
"Ozzie Albies","ATL","2B",1358.2,,,,-1,,-2,4,,1,,-0.18456509709358215,0.4547888934612274,1.78963041305542,2.0598542392253876,2.5283493545050146,,0,0,1.6095646792072273,"Ozzie Albies",16556,645277
"Trevor Story","COL","SS",1175,,,,0,,0,9,,9,,0.7315807938575745,0.05466431379318237,2.8511600494384766,3.637405216693878,3.088729134374739,,-7,-4,1.3497257780606668,"Trevor Story",12564,596115
"Hunter Renfroe","BOS","RF",1166,,,,,3,0,-3,,0,1.724295973777771,,-0.24932193756103516,-3.037987232208252,-1.563012719154358,-2.073607674402991,,-2,5,0.8936072297020115,"Hunter Renfroe",15464,592669
"César Hernández","- - -","2B",1227,,,,1,,-3,-9,,-11,,1.634601891040802,0.27122390270233154,3.774138867855072,5.6799638867378235,4.889990262983674,,-1,0,0.7567422666976824,"Cesar Hernandez",10556,514917
"Willy Adames","- - -","SS",1150,,,,1,,0,0,,1,,-0.22176048159599304,2.3177051544189453,0.4549659863114357,2.5509096682071686,2.6835365176200865,,-9,-6,-0.3952860880107192,"Willy Adames",15986,642715
"Xander Bogaerts","BOS","SS",1169,,,,2,,2,-9,,-5,,1.1462409496307373,-2.2297520637512207,3.385052114725113,2.3015408515930176,2.2735812177756567,,-10,-5,-0.5206431816078867,"Xander Bogaerts",12161,593428
"Jorge Polanco","MIN","2B",971.1,,,,1,,-1,3,,3,,0.16988219320774078,0.4148918390274048,-4.006188631057739,-3.4214149564504623,-10.528869054924984,,-2,0,-0.595269770367123,"Jorge Polanco",13152,593871
"David Peralta","ARI","LF",1074.2,,,,,-4,1,3,,0,-0.04762145131826401,,0.6686670780181885,0.623577892780304,1.2446234598755836,1.1828664489600078,,4,3,-0.6763858418660451,"David Peralta",2136,444482
"Gleyber Torres","NYY","SS",915.2,,,,0,,-1,-9,,-10,,-0.22723360359668732,1.4580602645874023,-3.8573806285858154,-2.6265542060136795,-3.3183699626121093,,-8,-5,-0.9629273642903842,"Gleyber Torres",16997,650402
"Austin Riley","ATL","3B",1326.2,,,,-1,,1,12,,13,,-0.0895356833934784,-4.649625301361084,-2.231343060731888,-6.970503777265549,-11.660142335153761,,-5,-5,-1.2209623932168552,"Austin Riley",18360,663586
"Raimel Tapia","COL","LF",952,,,,,3,0,4,,7,3.101278066635132,,1.1071701049804688,0.32747161388397217,4.535919785499573,7.061014591321568,,1,1,-1.5166367355083694,"Raimel Tapia",14350,606132
"Aaron Judge","NYY","RF",912,,,,,5,4,2,,11,2.109616994857788,,1.0018408298492432,0.24400204420089722,3.3554599285125732,5.396011835905943,,0,1,-2.1586671796453767,"Aaron Judge",15640,592450
"Lourdes Gurriel Jr.","TOR","LF",943.2,,,,,7,4,-5,,6,7.193096160888672,,-6.3539581298828125,-0.8875719606876373,-0.04843282699584961,-0.5457211650684695,,-8,1,-2.225405593689768,"Lourdes Gurriel Jr.",19238,666971
"Wil Myers","SDP","RF",934.1,,,,,-3,1,-6,,-8,-0.6740145087242126,,-4.321125030517578,1.2028703093528748,-3.7922694087028503,-5.684605669563688,,0,1,-2.3588379983787258,"Wil Myers",10047,571976
"Max Muncy","LAD","1B",901,,,,0,,1,5,,6,,-0.16333329677581787,2.5398335456848145,0.49474453926086426,2.871245265007019,6.278728169953332,,7,5,-2.4057276817669493,"Max Muncy",13301,571970
"Brandon Lowe","TBR","2B",1093,,,,1,,-1,-7,,-7,,1.141605019569397,-1.4861361980438232,-1.363446056842804,-1.7079774141311646,-2.1210824974631795,,-5,-3,-3.226915565511327,"Brandon Lowe",18882,664040
"Avisaíl García","MIL","RF",1007,,,,,5,0,3,,8,6.546638011932373,,2.337904930114746,-1.0883539021015167,7.796187877655029,13.055537859185144,,-2,0,-3.602041785254351,"Avisail Garcia",5760,541645
"Kyle Tucker","HOU","RF",1129,,,,,-2,2,11,,11,-4.021541118621826,,4.132849216461182,0.2760270833969116,0.38733577728271484,0.5187532731464932,,2,0,-3.797778873712084,"Kyle Tucker",18345,663656
"Juan Soto","WSN","RF",1226,,,,,-1,-2,7,,4,-0.4383522868156433,,3.1231422424316406,-0.46763792634010315,2.217151701450348,2.033989993664115,,4,1,-3.9179328532212683,"Juan Soto",20123,665742
"Michael Conforto","NYM","RF",956.1,,,,,0,-1,-3,,-4,-0.881123423576355,,-3.9911844730377197,-0.20897603034973145,-5.081283926963806,-6.838151373145597,,1,-1,-4.104095580592409,"Michael Conforto",16376,624424
"Jonathan India","CIN","2B",1248.1,,,,-1,,-1,2,,0,,-2.1391589641571045,1.3130881786346436,0.5872845649719238,-0.2387864589691162,-0.3519307596681527,,-7,-8,-4.307401339514212,"Jonathan India",21523,663697
"Andrew Benintendi","KCR","LF",1116,,,,,1,4,2,,7,-1.0311789512634277,,6.319803237915039,-0.4352388381958008,4.853384971618652,5.452228240754074,,0,-1,-4.510245842356082,"Andrew Benintendi",17901,643217
"Jonathan Schoop","DET","1B",905.2,,,,0,,-2,-3,,-4,,-0.1111110970377922,0.5232530236244202,-1.7930615842342377,-1.3809203431010246,-2.264529618168906,,4,3,-4.6466613326721316,"Jonathan Schoop",11265,570731
"Josh Bell","WSN","1B",983,,,,-1,,2,-2,,-1,,-0.01076923031359911,-2.260028839111328,0.07742482423782349,-2.1933733047917485,-3.206401080734015,,4,2,-5.600559814775565,"Josh Bell",13145,605137
"Anthony Rizzo","- - -","1B",1190,,,,0,,1,-6,,-6,,-0.1321025975048542,-0.4716511368751526,0.7512460500001907,0.14749200269579887,0.10425035828827983,,6,4,-6.093458913349318,"Anthony Rizzo",3473,519203
"Rafael Devers","BOS","3B",1299,,,,0,,-2,-12,,-13,,-0.5860710740089417,-1.5556433200836182,-3.308562994003296,-5.4502769112586975,-5.801653548260777,,-12,-9,-6.257958822569774,"Rafael Devers",17350,646240
"Paul Goldschmidt","STL","1B",1313,,,,0,,3,7,,9,,-0.1165333017706871,-0.33007901906967163,3.9151953160762787,3.468582607805729,3.1826244735666545,,7,5,-6.689337591786156,"Paul Goldschmidt",9218,502671
"Jesús Aguilar","MIA","1B",962.1,,,,0,,-2,5,,3,,0.3806650936603546,0.29602205753326416,-0.9051631093025208,-0.22847601771354675,-0.15959496493317643,,2,4,-6.719868030654082,"Jesus Aguilar",11342,542583
"Bryce Harper","PHI","RF",1174,,,,,5,1,-12,,-6,4.976634979248047,,-4.155399799346924,1.0538714230060577,1.8751068115234375,2.023595524744416,,-6,-3,-7.034705334205775,"Bryce Harper",11579,547180
"Ty France","SEA","1B",915,,,,1,,-1,4,,5,,0.5125454068183899,-0.25189661979675293,2.74270873516798,3.0033581852912903,4.771743923220761,,1,2,-7.2895416659692565,"Ty France",17982,664034
"Joey Votto","CIN","1B",1042.2,,,,0,,1,3,,4,,-0.058974359184503555,2.072767496109009,-1.8011731654405594,0.21261992678046227,0.3967878866952037,,2,1,-7.966778158579311,"Joey Votto",4314,458015
"Salvador Perez","KCR","C",1002.2,-11,1,5,,,1,,,-5,,,,,,,-19.600000381469727,,-12,-8.252768008385441,"Salvador Perez",7304,521692
"Pete Alonso","NYM","1B",1243.2,,,,0,,0,5,,5,,-0.10257779806852341,0.16636261343955994,-1.7786721289157867,-1.7148871347308159,-2.9524696365683925,,3,1,-8.729492109628621,"Pete Alonso",19251,624413
"Eric Hosmer","SDP","1B",1113.1,,,,0,,1,-5,,-4,,-0.1669211983680725,-3.910409927368164,-1.0522840917110443,-5.129616320133209,-6.264074600391811,,1,2,-8.920315944887179,"Eric Hosmer",3516,543333
"Carlos Santana","KCR","1B",1167,,,,0,,2,-2,,1,,-0.000013673409739567433,-0.05093451961874962,1.6277690529823303,1.5768213628680314,1.2648290826331476,,1,0,-9.645538925263686,"Carlos Santana",2396,467793
"C.J. Cron","COL","1B",1095,,,,0,,0,2,,3,,-0.23948030173778534,-0.10391609370708466,-0.24782903492450714,-0.5912253707647324,-0.47546807481003583,,0,0,-9.73021040436412,"C.J. Cron",12546,543068
"Freddie Freeman","ATL","1B",1358,,,,0,,3,-1,,2,,0,-2.196336269378662,1.2287030220031738,-0.967633843421936,-1.6877334478289583,,3,2,-9.874921507625839,"Freddie Freeman",5361,518692
"José Abreu","CHW","1B",1153,,,,1,,1,-3,,-1,,0.42646148800849915,-2.1775996685028076,3.1096396446228027,1.3585019409656525,1.9606235797054197,,0,0,-10.241743684341564,"Jose Abreu",15676,547989
"Yuli Gurriel","HOU","1B",1222,,,,0,,0,4,,5,,-0.04225455969572067,0.4807339012622833,-0.539834588766098,-0.10135554522275925,-0.17096555561988386,,0,1,-10.874301398042348,"Yuli Gurriel",19198,493329
"Matt Olson","OAK","1B",1338.2,,,,0,,2,3,,6,,0.053101010620594025,0.7114540338516235,0.6812033951282501,1.4457575753331184,1.57510236271524,,1,1,-11.33171723834831,"Matt Olson",14344,621566
"Charlie Blackmon","COL","RF",1144.1,,,,,-2,1,-1,,-2,0.8187426924705505,,2.679425001144409,0.8167635053396225,4.314931333065033,5.271609782097159,,-8,-8,-12.306716277452942,"Charlie Blackmon",7859,453568
"Miguel Sanó","MIN","1B",996,,,,0,,0,-4,,-5,,,-0.5933401584625244,-5.800145864486694,-6.393486022949219,-38.36091613769531,,-5,-5,-12.354843713599426,"Miguel Sano",12164,593934
"Andrew McCutchen","PHI","LF",1099,,,,,-2,1,-6,,-7,-1.5397909879684448,,-5.319582939147949,-0.9414505809545517,-7.800824046134949,-11.612401973742706,,-7,-9,-12.401625575692034,"Andrew McCutchen",9847,457705
"Vladimir Guerrero Jr.","TOR","1B",1143.2,,,,0,,-2,4,,2,,0.10256409645080566,2.707167148590088,-1.0352599024772644,1.7744718790054321,2.4558733986771624,,-4,-2,-12.68734488688525,"Vladimir Guerrero Jr.",19611,665489
"Jared Walsh","LAA","1B",1065,,,,-1,,-1,0,,-2,,-0.009435895830392838,0.49758827686309814,0.17602642625570297,0.6641787849366665,1.0100657342331192,,-5,-3,-12.697193022779897,"Jared Walsh",18607,665120
"Nick Castellanos","CIN","RF",1123,,,,,-3,-1,-3,,-7,-1.0109930038452148,,-1.3448591232299805,0.8794147074222565,-1.476437509059906,-1.912541893550328,,-7,-9,-12.813060801107607,"Nick Castellanos",11737,592206
"Bobby Dalbec","BOS","1B",969.1,,,,0,,-1,-6,,-7,,-0.10257779806852341,-0.10210299491882324,-2.712151885032654,-2.916833035647869,-3.8960148505165977,,-6,-4,-13.101346756668178,"Bobby Dalbec",19966,666915
"Nathaniel Lowe","TEX","1B",1269.1,,,,0,,-1,-1,,-3,,-0.32232630252838135,-1.3499635457992554,-2.531578630208969,-4.203869462013245,-5.497146017748761,,-3,-1,-13.354876258925486,"Nathaniel Lowe",19566,663993
"Mitch Haniger","SEA","RF",1080.2,,,,,-4,1,0,,-3,-0.7460709810256958,,-0.8200759887695312,-0.36427950859069824,-1.9304265975952148,-2.2036396955888202,,-8,-10,-13.590439695944962,"Mitch Haniger",14274,571745